지역합,POS코드,판매점명,주소,총실적,거래점1,실적1,거래점2,실적2,위도,경도
경남 김해시,P728491,챔피언텔레콤(김해점),경남 김해시 봉황대길 4,30,유모스트,26,메타,4,35.22636269,128.8759117
경북 경주시,P915954,H.꿀통신,경북 경주시 동성로 108,30,수인,28,뉴에이스,2,35.84319798,129.2121896
부산 부산진구,P080376,쓰리올,부산 부산진구 가야대로 586,29,유모스트,4,강산,25,35.15432676,129.0359491
경북 경산시,P123655,휴대폰파는총각 옥곡점,경북 경산시 경산로 37,29,수인,2,가본,27,35.81268103,128.7329087
울산 남구,P154759,휴대폰 성지 올웨이즈,울산 남구 대암로 69,29,에스엠,6,공감,23,35.54280481,129.3143097
부산 연제구,P176241,효연컴퍼니,부산 연제구 연수로 100,29,유모스트,29,,0,35.17511323,129.0816178
부산 동래구,P232616,휴대폰성지,부산 동래구 온천장로65번길 9,29,에스엠,29,,0,35.21644073,129.0797945
경남 거제시,P312395,거제맘통신,경남 거제시 연초면 소오비1길 8,29,에스엠,13,강산,16,34.90095771,128.6298655
부산 강서구,P383693,나인텔레콤,부산 강서구 신호이로 33,29,에스엠,29,,0,35.08599288,128.8777484
경북 구미시,P386961,하루통신,경북 구미시 산호대로27길 22,29,수인,18,뉴에이스,11,36.13886092,128.4173308
경남 김해시,P404058,휴대폰성지 옆커폰 김해연지공원점,경남 김해시 금관대로 1377,29,에스엠,27,태성,2,35.24551991,128.8666831
울산 북구,P466531,H_6호,울산 북구 호계로 345,29,강산,28,태성,1,35.63346126,129.3488113
부산 부산진구,P535977,제이에스컴퍼니,부산 부산진구 중앙대로 694,29,빅뱅,29,,0,35.15472735,129.0596224
경남 창원시,P624587,(셀)휴대폰성지_용원점,경남 창원시 진해구 신항5로 54,29,수석_경상,29,,0,35.08780529,128.8075038
대구 달서구,P634790,휴대폰성지 핫폰 신월성점,대구 달서구 조암로 16,29,태성,3,뉴에이스,26,35.82584623,128.5278563
경남 진주시,P643598,토끼폰진주,경남 진주시 진양호로 221,29,수인,9,태성,20,35.17386347,128.0601777
울산 남구,P698188,H.휴대폰아울렛_울산,울산 남구 도산로119번길 7,29,태성,27,뉴에이스,2,35.5309225,129.3272872
부산 사하구,P820559,(셀)휴대폰성지_하단점,부산 사하구 하신번영로 352,29,유모스트,3,수석_경상,26,35.11238234,128.9599825
대구 수성구,P901998,프린팅 휴대폰,대구 수성구 들안로28길 24-20,29,뉴에이스,28,충청모바일,1,35.84254979,128.6191695
경남 김해시,P047888,온누리통신,경남 김해시 가락로 14,28,빅뱅,15,에스엠,13,35.22771517,128.8826908
경북 구미시,P081927,옆커폰상모,경북 구미시 상사서로 50,28,유모스트,1,태성,27,36.08681025,128.3557117
울산 북구,P088186,휴대폰성지동네폰 매곡점,울산 북구 신기16길 1,28,에스엠,12,에이스,16,35.6383282,129.3483705
경북 구미시,P257483,우신통신,경북 구미시 흥안로 5,28,유모스트,28,,0,36.14693852,128.4179943
울산 울주군,P283502,울산-네이트,울산 울주군 언양읍 동문길 68,28,수석_경상,28,,0,35.56538335,129.1247045
부산 금정구,P319833,한영모바일,부산 금정구 금강로 210,28,에스엠,28,,0,35.22703933,129.0831788
울산 동구,P366727,에스원모바일,울산 동구 문재3길 34,28,에스엠,27,에이스,1,35.48392265,129.4168594
경남 통영시,P387360,누나통영,경남 통영시 안개로 37,28,태성,27,뉴에이스,1,34.85900581,128.4302543
경북 경산시,P506999,휴대폰파는총각 중산점,경북 경산시 펜타힐즈2로 45,28,수인,18,가본,10,35.82800593,128.7192953
경남 창원시,P510043,휴대폰성지 양덕점,경남 창원시 마산회원구 산호천동길 88,28,에스엠,28,,0,35.22939003,128.5830358
경남 김해시,P529436,옆커폰 김해내외점,경남 김해시 내외중앙로 47,28,유모스트,20,태성,8,35.23431204,128.8662732
부산 기장군,P699570,기장텔레콤,부산 기장군 기장읍 차성동로 63,28,강산,28,,0,35.24339217,129.2162242
부산 북구,P713594,㈜태산당 구포점,부산 북구 백양대로 1193,28,태성,28,,0,35.208928,129.0049957
부산 연제구,P937974,부산-우아미컴퍼니,부산 연제구 과정로 224,28,수석_경상,27,도매직영,1,35.18792225,129.1027977
부산 사하구,P094347,휴대폰성지 코끼리폰 당리,부산 사하구 낙동대로 401,27,유모스트,27,,0,35.10307267,128.9741986
대구 남구,P287591,브라더텔레콤,대구 남구 관문시장1길 35,27,태성,5,마라톤,22,35.83619194,128.559381
경북 영주시,P325718,엠에스(MS),경북 영주시 구성로 341,27,뉴에이스,19,공감,8,36.82244974,128.6237724
부산 부산진구,P385810,에이치씨제이모바일,부산 부산진구 동평로 116,27,유모스트,18,에스엠,9,35.16585001,129.0422192
대구 중구,P694463,휴대폰성지 반월당점,대구 중구 중앙대로 332,27,수인,24,뉴에이스,3,35.8625191,128.593381
경남 김해시,P714789,휴대폰백화점_주촌점,경남 김해시 주촌면 천곡로 26,27,에스엠,27,,0,35.23671108,128.8373564
울산 북구,P805774,(셀)휴대폰성지_강동점,울산 북구 산하중앙3로 142,27,유모스트,1,수석_경상,26,35.6385989,129.4384103
경북 구미시,P847397,옆커폰구미인동,경북 구미시 인동35길 6,27,수인,27,,0,36.09478793,128.4331859
경북 경주시,P275850,경주_더썸,경북 경주시 중앙로36번길 3-1,26,뉴에이스,26,,0,35.84307286,129.2120557
경북 포항시,P280897,스폰서통신,경북 포항시 남구 오천읍 문덕로 2,26,유모스트,26,,0,35.9624221,129.4027676
울산 북구,P379325,(셀)휴대폰성지_남창점,울산 북구 산하중앙3로 142,26,수석_경상,26,,0,35.6385989,129.4384103
울산 남구,P385375,울산 휴대폰성지 1번가,울산 남구 삼산로 69,26,유모스트,26,,0,35.53456359,129.3152721
부산 사하구,P387248,봉구폰스,부산 사하구 하신번영로 251,26,유모스트,16,에스엠,10,35.10356775,128.9582032
부산 부산진구,P791617,에스피엘 부전점,부산 부산진구 중앙대로755번길 16,26,수인,21,태성,5,35.16032326,129.0600908
울산 동구,P841908,폰파는녀석들 동구점,울산 동구 대학길 86,26,유모스트,26,,0,35.49839152,129.4223808
경북 김천시,P891072,옆커폰김천,경북 김천시 혁신3로 5,26,태성,26,,0,36.11795242,128.1834301
경남 양산시,P974419,양산휴대폰성지_2호,경남 양산시 동면 금오13길 46-5,26,에스엠,13,수인,13,35.31987344,129.0252636
부산 중구,P997791,이음새,부산 중구 중구로 11,26,메타,17,강산,9,35.09885443,129.0276465
대구 달성군,P287080,대박통신_테크노,대구 달성군 유가읍 테크노상업로 108,25,공감,20,가본,5,35.69324688,128.4611351
대구 동구,P365281,스마트방촌,대구 동구 동촌로 228,25,유모스트,25,,0,35.88136367,128.6649556
경북 경산시,P366436,바른텔레콤 사동점,경북 경산시 백자로10길 1,25,에스엠,25,,0,35.81072987,128.7540489
경북 포항시,P384906,에코두호,경북 포항시 북구 두호로 56,25,유모스트,18,태성,7,36.06095609,129.3724328
부산 수영구,P484537,부산-천일텔레콤,부산 수영구 남천동로 36,25,에스엠,7,수석_경상,18,35.1411957,129.1116691
울산 북구,P508002,투엑스라지폰,울산 북구 화암7길 5,25,에스엠,3,골드스타,22,35.63399545,129.4379044
경남 진주시,P508657,휴대폰성지 판다폰 진주 대안점,경남 진주시 진양호로527번길 6,25,에스엠,17,서부모바일,8,35.19327262,128.0831401
경남 김해시,P532970,원조폰김해,경남 김해시 율하3로 109,25,에스엠,7,태성,18,35.17741537,128.8159926
부산 강서구,P710769,옆커폰지사,부산 강서구 과학산단2로20번길 48,25,유모스트,15,태성,10,35.15053102,128.8359093
경남 김해시,P752182,옆커폰김해율하,경남 김해시 율하1로 110,25,강산,3,태성,22,35.17279641,128.8156338
경북 구미시,P780401,보름통신 오태점,경북 구미시 금오대로14길 13,25,수인,25,,0,36.07094675,128.3509343
울산 남구,P124668,폰파는녀석들 남구점,울산 남구 대암로 14,24,유모스트,19,에스엠,5,35.53044679,129.3175661
부산 북구,P173274,에프통신,부산 북구 금곡대로 지하 14,24,도매직영,24,,0,35.21097746,129.0049722
경남 창원시,P227305,폰가게,경남 창원시 진해구 벚꽃로 57,24,도매직영,24,,0,35.15101543,128.6621794
대구 북구,P255672,바른오피스본점,대구 북구 검단로 16,24,에스엠,11,수인,13,35.89925512,128.6155471
대구 서구,P260093,단디비산,대구 서구 국채보상로 369,24,태성,19,뉴에이스,5,35.87249574,128.5714816
경남 사천시,P275114,휴대폰나라,경남 사천시 사천읍 평화1길 47,24,도매직영,24,,0,35.0833206,128.0884255
경남 양산시,P288350,윈스타모바일,경남 양산시 신기로 95,24,에스엠,24,,0,35.35901875,129.0445058
경북 칠곡군,P356658,베스트북삼,경북 칠곡군 북삼읍 금오대로1길 1,24,수인,19,태성,5,36.06987725,128.3469972
경남 김해시,P360861,하이김해,경남 김해시 내외로95번길 15,24,태성,24,,0,35.23591509,128.8676916
경북 포항시,P362087,청춘양덕,경북 포항시 북구 장량로173번길 3,24,수인,22,뉴에이스,2,36.08231074,129.3992528
경남 김해시,P364957,몽키텔레콤,경남 김해시 율하2로 114,24,유모스트,24,,0,35.1695919,128.8134089
부산 부산진구,P385127,부산-제이앰,부산 부산진구 당감로 23-1,24,메타,5,수석_경상,19,35.1637926,129.0393135
대구 수성구,P453796,옆커폰성지 범어점,대구 수성구 동대구로 300,24,태성,22,골드스타,2,35.8567863,128.6273463
울산 남구,P478105,주식회사 더트리플 울산점,울산 남구 월평로 220,24,에스엠,24,,0,35.54642249,129.3290901
부산 부산진구,P703983,폰파는 청년,부산 부산진구 가야대로 594,24,유모스트,24,,0,35.15451637,129.0368603
경남 창원시,P799251,당근통신,경남 창원시 의창구 도계로 68,24,에스엠,24,,0,35.25854911,128.6381175
울산 동구,P803283,준텔레콤,울산 동구 대학길 103,24,유모스트,24,,0,35.49853281,129.4234881
경남 김해시,P813859,휴대폰성지 옆커폰 김해삼계점,경남 김해시 삼계중앙로 49,24,유모스트,24,,0,35.26090161,128.8704622
경북 구미시,P860850,옆커폰원평,경북 구미시 역전로 11,24,태성,24,,0,36.12983906,128.3314189
경북 경주시,P959712,도_JY통신,경북 경주시 동천로 69,24,유모스트,4,뉴에이스,20,35.8539952,129.2264513
울산 중구,P113604,울산휴대폰성지 태화점,울산 중구 유곡로 20,23,유모스트,23,,0,35.55666594,129.3073028
부산 남구,P161928,엔에스네트워크,부산 남구 고동골로 68,23,강산,23,,0,35.14314565,129.0713248
부산 강서구,P234800,옆커폰부산명지,부산 강서구 명지국제6로 246,23,강산,9,태성,14,35.09736901,128.9232303
울산 울주군,P278857,삼성통신,울산 울주군 언양읍 헌양길 37,23,유모스트,23,,0,35.56475362,129.1251717
부산 사하구,P286918,주식회사 폰탑(신다대점),부산 사하구 다송로 58,23,강산,23,,0,35.06251836,128.9832689
경북 포항시,P302411,판타스틱통신,경북 포항시 남구 오천읍 냉천로 208,23,유모스트,22,태성,1,35.97587985,129.4078159
경남 양산시,P320517,일등양산,경남 양산시 대운로 220,23,태성,23,,0,35.40760803,129.1711718
경남 양산시,P333932,한울텔레콤 북정점,경남 양산시 북정로 35,23,유모스트,23,,0,35.35899895,129.0441318
부산 연제구,P356097,오백텔레콤,부산 연제구 중앙대로 1197,23,태성,23,,0,35.19353414,129.077938
경남 진주시,P361416,로즈진주,경남 진주시 향교로105번길 26,23,태성,18,뉴에이스,5,35.19737137,128.0947354
대구 수성구,P380792,설통신,대구 수성구 신매로 98,23,수인,23,,0,35.8380558,128.7091954
대구 북구,P385946,새통신,대구 북구 대천로 76,23,수인,22,뉴에이스,1,35.93694267,128.5574275
경남 김해시,P395268,퀸모바일,경남 김해시 가락로 1,23,에스엠,11,뉴에이스,12,35.22667585,128.8825101
부산 동래구,P410548,사직통신,부산 동래구 아시아드대로134번길 14,23,빅뱅,9,에스엠,14,35.19626819,129.0672359
부산 해운대구,P500317,정석텔레콤,부산 해운대구 재반로 117,23,에스엠,23,,0,35.18964303,129.1253451
경남 사천시,P507035,더폰사천(언니),경남 사천시 사천읍 진삼로 1291,23,태성,6,뉴에이스,17,35.06822134,128.0786657
대구 북구,P252087,천국통신,대구 북구 침산로 93,22,유모스트,5,에스엠,17,35.88522557,128.5897899
경북 영천시,P281660,영신텔레콤,경북 영천시 시장로 65,22,수인,9,뉴에이스,13,35.96364486,128.9375295
경남 양산시,P307452,브로 씨앤씨(BRO C&C),경남 양산시 동면 금오16길 4,22,유모스트,6,뉴에이스,16,35.31772396,129.0257833
경남 양산시,P315969,브로 씨앤씨 2호점,경남 양산시 동면 금오13길 54,22,유모스트,6,뉴에이스,16,35.3204451,129.0247275
경북 구미시,P320579,폰앤폰,경북 구미시 옥계북로 62,22,뉴에이스,10,공감,12,36.13798181,128.4243302
경남 밀양시,P322965,까치통신,경남 밀양시 석정로 44,22,빅뱅,11,태성,11,35.49366003,128.7514961
부산 남구,P360016,(셀)휴대폰성지_대연점,부산 남구 수영로219번길 16,22,유모스트,6,수석_경상,16,35.13589702,129.0905643
경북 김천시,P360083,일류통신,경북 김천시 김천로 85,22,유모스트,22,,0,36.12487709,128.1121383
경남 김해시,P370542,엠제이(MJ),경남 김해시 가야로 172,22,강산,22,,0,35.26227724,128.8715126
경남 양산시,P380721,선셋,경남 양산시 서창로 175,22,에스엠,22,,0,35.41523413,129.1714305
경북 경주시,P381457,더블유엠케이 황성점,경북 경주시 황성로 34-4,22,유모스트,17,에스엠,5,35.8658987,129.2149847
대구 중구,P521092,옆커폰 통신골목,대구 중구 동성로1길 33,22,태성,22,,0,35.86664464,128.5957894
부산 동래구,P523187,부산휴대폰성지,부산 동래구 충렬대로107번길 65,22,에스엠,11,수인,11,35.21081854,129.0713082
부산 기장군,P536638,따르릉 통신,부산 기장군 일광읍 해빛6로 107-3,22,유모스트,19,강산,3,35.2658394,129.2261589
부산 남구,P575774,폰픽 대연점,부산 남구 못골로 61,22,수석_경상,22,,0,35.13601886,129.0892268
대구 북구,P686014,대구 옆커폰 강남약국점,대구 북구 신암로 105,22,태성,21,골드스타,1,35.88214769,128.6058093
부산 동구,P693967,루비폰,부산 동구 범일로 82,22,수인,22,,0,35.13724203,129.059635
울산 북구,P697136,주식회사 더 차칸,울산 북구 동대중앙로 6,22,유모스트,22,,0,35.62811092,129.3517393
부산 사하구,P955913,짱통신,부산 사하구 다대로 585,22,빅뱅,22,,0,35.0543066,128.9708608
부산 남구,P170009,플러스용호,부산 남구 분포로 111,21,유모스트,21,,0,35.12690568,129.1095664
울산 중구,P242318,호야텔레콤,울산 중구 학성로 71,21,에스엠,21,,0,35.55497876,129.3189045
경남 창원시,P284830,빠세텔레콤,경남 창원시 진해구 용재로 15-1,21,에스엠,10,태성,11,35.10225254,128.8116541
경남 김해시,P298317,알파통신,경남 김해시 진영읍 여래로 36,21,에스엠,20,유안,1,35.30304832,128.734376
경남 양산시,P310216,폰시유 범어점,경남 양산시 물금읍 오봉로 12,21,에스엠,21,,0,35.32661887,128.9998685
